Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"17.9. - 24.9.
							(8 dní)",14731,Rhodos,Kalithea Sun & Sky,8413,My Planet (Travel Planet),All Inclusive
"15.9. - 22.9.
							(8 dní)",20803,Rhodos,Sun Beach Resort Complex,99777,Čedok,Polopenze
"16.9. - 23.9.
							(8 dní)",18950,Rhodos,Sun Beach Resort Complex,99777,,Snídaně
"16.9. - 23.9.
							(8 dní)",18690,Rhodos,Sun Beach Resort Complex,99777,Electra Tours,Polopenze
"15.9. - 22.9.
							(8 dní)",26946,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"15.9. - 23.9.
							(9 dní)",26946,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",26851,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"15.9. - 22.9.
							(8 dní)",31248,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"15.9. - 22.9.
							(8 dní)",27290,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"15.9. - 22.9.
							(8 dní)",26190,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"15.9. - 22.9.
							(8 dní)",16847,Rhodos,Kipriotis,8449,Čedok,Polopenze
"16.9. - 23.9.
							(8 dní)",14890,Rhodos,Kipriotis,8449,,Polopenze
"15.9. - 22.9.
							(8 dní)",14780,Rhodos,Africa,7586,Greece tours,Snídaně
"16.9. - 23.9.
							(8 dní)",13060,Rhodos,Africa,7586,,Snídaně
"17.9. - 24.9.
							(8 dní)",12247,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"15.9. - 22.9.
							(8 dní)",21300,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"17.9. - 24.9.
							(8 dní)",21300,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"16.9. - 23.9.
							(8 dní)",11480,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"4.8. - 11.8.
							(8 dní)",33412,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"4.8. - 11.8.
							(8 dní)",30930,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"4.8. - 11.8.
							(8 dní)",28750,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"4.8. - 11.8.
							(8 dní)",19169,Rhodos,Kipriotis,8449,Čedok,Polopenze
"5.8. - 12.8.
							(8 dní)",18190,Rhodos,Kipriotis,8449,,Polopenze
"4.8. - 11.8.
							(8 dní)",16670,Rhodos,Africa,7586,Greece tours,Snídaně
"5.8. - 12.8.
							(8 dní)",16073,Rhodos,Africa,7586,,Snídaně
"6.8. - 13.8.
							(8 dní)",15329,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"4.8. - 11.8.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"6.8. - 13.8.
							(8 dní)",25890,Rhodos,Aldemar Amilia Mare,104710,Blue Style,All Inclusive
"5.8. - 12.8.
							(8 dní)",14580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"4.8. - 11.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"5.8. - 12.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"6.8. - 13.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"4.8. - 11.8.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"6.8. - 13.8.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"4.8. - 11.8.
							(8 dní)",29175,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"5.8. - 12.8.
							(8 dní)",23439,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Neckermann CZ,All Inclusive
"18.8. - 25.8.
							(8 dní)",19169,Rhodos,Kipriotis,8449,Čedok,Polopenze
"19.8. - 26.8.
							(8 dní)",18190,Rhodos,Kipriotis,8449,,Polopenze
"18.8. - 25.8.
							(8 dní)",16670,Rhodos,Africa,7586,Greece tours,Snídaně
"19.8. - 26.8.
							(8 dní)",16073,Rhodos,Africa,7586,,Snídaně
"20.8. - 27.8.
							(8 dní)",15329,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"18.8. - 25.8.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"20.8. - 27.8.
							(8 dní)",25890,Rhodos,Aldemar Amilia Mare,104710,Blue Style,All Inclusive
"19.8. - 26.8.
							(8 dní)",14580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"18.8. - 25.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"19.8. - 26.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"20.8. - 27.8.
							(8 dní)",18690,Rhodos,Anavadia,31265,Inex,All Inclusive
"18.8. - 25.8.
							(8 dní)",14630,Rhodos,El Greco,8115,Fischer,Polopenze
"20.8. - 27.8.
							(8 dní)",14630,Rhodos,El Greco,8115,Fischer,Polopenze
"18.8. - 25.8.
							(8 dní)",29175,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"19.8. - 26.8.
							(8 dní)",23439,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Neckermann CZ,All Inclusive
"18.8. - 25.8.
							(8 dní)",19052,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"19.8. - 26.8.
							(8 dní)",17190,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"20.8. - 27.8.
							(8 dní)",18968,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"8.9. - 15.9.
							(8 dní)",21491,Rhodos,Sun Beach Resort Complex,99777,Čedok,Polopenze
"9.9. - 16.9.
							(8 dní)",22841,Rhodos,Sun Beach Resort Complex,99777,,All Inclusive
"9.9. - 16.9.
							(8 dní)",18850,Rhodos,Sun Beach Resort Complex,99777,Maxi Reisen,Snídaně
"8.9. - 15.9.
							(8 dní)",27231,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"8.9. - 16.9.
							(9 dní)",27231,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",27231,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"8.9. - 15.9.
							(8 dní)",32344,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"8.9. - 15.9.
							(8 dní)",27290,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"8.9. - 15.9.
							(8 dní)",26190,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"8.9. - 15.9.
							(8 dní)",16847,Rhodos,Kipriotis,8449,Čedok,Polopenze
"9.9. - 16.9.
							(8 dní)",15490,Rhodos,Kipriotis,8449,,Polopenze
"8.9. - 15.9.
							(8 dní)",15070,Rhodos,Africa,7586,Greece tours,Snídaně
"9.9. - 16.9.
							(8 dní)",13465,Rhodos,Africa,7586,,Snídaně
"10.9. - 17.9.
							(8 dní)",12829,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"8.9. - 15.9.
							(8 dní)",23380,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"10.9. - 17.9.
							(8 dní)",21300,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"9.9. - 16.9.
							(8 dní)",13280,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"8.9. - 15.9.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"9.9. - 16.9.
							(8 dní)",17090,Rhodos,Anavadia,31265,Electra Tours,All Inclusive
"10.9. - 17.9.
							(8 dní)",17290,Rhodos,Anavadia,31265,Inex,All Inclusive
"7.7. - 14.7.
							(8 dní)",14060,Rhodos,Tina Flora,9533,Fischer,Polopenze
"8.7. - 15.7.
							(8 dní)",14611,Rhodos,Tina Flora,9533,Exim Tours,Polopenze
"7.7. - 14.7.
							(8 dní)",33480,Rhodos,Sheraton Rhodes Resort,87944,Greece tours,Polopenze
"7.7. - 16.7.
							(10 dní)",44490,Rhodos,Sheraton Rhodes Resort,87944,,Polopenze
"8.7. - 15.7.
							(8 dní)",29390,Rhodos,Sheraton Rhodes Resort,87944,Snail Travel Int.,Polopenze
"7.7. - 14.7.
							(8 dní)",30679,Rhodos,Mitsis Grand Hotel,70853,Firo-tour SK,All Inclusive
"7.7. - 14.7.
							(8 dní)",21500,Rhodos,Dionysos Hotel,72160,Greece tours,Snídaně
"7.7. - 14.7.
							(8 dní)",28916,Rhodos,Dionysos Hotel,72160,,Polopenze
"8.7. - 15.7.
							(8 dní)",21509,Rhodos,Dionysos Hotel,72160,Solartour SK,Polopenze
"7.7. - 14.7.
							(8 dní)",24870,Rhodos,Kresten Royal Villas and Spa,69964,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",27946,Rhodos,Kresten Royal Villas and Spa,69964,Exim Tours,All Inclusive
"7.7. - 14.7.
							(8 dní)",13990,Rhodos,Sun & Sea,60994,Fischer,Snídaně
"7.7. - 14.7.
							(8 dní)",16160,Rhodos,Sun & Sea,60994,Fischer,Polopenze
"8.7. - 15.7.
							(8 dní)",21490,Rhodos,Afandou Bay,29258,Pantour,Polopenze
"7.7. - 14.7.
							(8 dní)",26311,Rhodos,Lindos White,83461,Alexandria,All Inclusive
"9.7. - 16.7.
							(8 dní)",24911,Rhodos,Lindos White,83461,Alexandria,All Inclusive
"29.9. - 6.10.
							(8 dní)",16887,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"30.9. - 7.10.
							(8 dní)",15950,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Electra Tours,All Inclusive
"30.9. - 7.10.
							(8 dní)",13250,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"30.9. - 7.10.
							(8 dní)",12898,Rhodos,Tina Flora,9533,Maxi Reisen,Polopenze
"1.10. - 8.10.
							(8 dní)",12286,Rhodos,Tina Flora,9533,Maxi Reisen,Polopenze
"29.9. - 6.10.
							(8 dní)",26090,Rhodos,Sheraton Rhodes Resort,87944,Greece tours,Polopenze
"29.9. - 8.10.
							(10 dní)",33090,Rhodos,Sheraton Rhodes Resort,87944,,Polopenze
"30.9. - 7.10.
							(8 dní)",22890,Rhodos,Sheraton Rhodes Resort,87944,Snail Travel Int.,Polopenze
"30.9. - 7.10.
							(8 dní)",19890,Rhodos,Mitsis Grand Hotel,70853,Electra Tours,All Inclusive
"1.10. - 8.10.
							(8 dní)",22773,Rhodos,Mitsis Grand Hotel,70853,Maxi Reisen,All Inclusive
"29.9. - 6.10.
							(8 dní)",15390,Rhodos,Dionysos Hotel,72160,Greece tours,Snídaně
"30.9. - 7.10.
							(8 dní)",15190,Rhodos,Dionysos Hotel,72160,,Polopenze
"30.9. - 7.10.
							(8 dní)",11390,Rhodos,Dionysos Hotel,72160,Pantour,Snídaně
"1.10. - 8.10.
							(8 dní)",14160,Rhodos,Sun & Sea,60994,Fischer,Polopenze
"1.10. - 8.10.
							(8 dní)",11990,Rhodos,Sun & Sea,60994,Fischer,Snídaně
"30.9. - 7.10.
							(8 dní)",22850,Rhodos,Kresten Royal Villas and Spa,69964,Electra Tours,All Inclusive
"1.10. - 8.10.
							(8 dní)",19270,Rhodos,Kresten Royal Villas and Spa,69964,Fischer,All Inclusive
"28.7. - 4.8.
							(8 dní)",33412,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"28.7. - 4.8.
							(8 dní)",28850,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"28.7. - 4.8.
							(8 dní)",27000,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"28.7. - 4.8.
							(8 dní)",19169,Rhodos,Kipriotis,8449,Čedok,Polopenze
"29.7. - 5.8.
							(8 dní)",18190,Rhodos,Kipriotis,8449,,Polopenze
"28.7. - 4.8.
							(8 dní)",16670,Rhodos,Africa,7586,Greece tours,Snídaně
"29.7. - 5.8.
							(8 dní)",16073,Rhodos,Africa,7586,,Snídaně
"30.7. - 6.8.
							(8 dní)",15329,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"28.7. - 4.8.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"30.7. - 6.8.
							(8 dní)",25890,Rhodos,Aldemar Amilia Mare,104710,Blue Style,All Inclusive
"29.7. - 5.8.
							(8 dní)",14580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"28.7. - 4.8.
							(8 dní)",17990,Rhodos,Anavadia,31265,Inex,All Inclusive
"29.7. - 5.8.
							(8 dní)",18090,Rhodos,Anavadia,31265,Inex,All Inclusive
"30.7. - 6.8.
							(8 dní)",18290,Rhodos,Anavadia,31265,Inex,All Inclusive
"28.7. - 4.8.
							(8 dní)",29175,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"29.7. - 5.8.
							(8 dní)",23439,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Neckermann CZ,All Inclusive
"28.7. - 4.8.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"30.7. - 6.8.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"14.7. - 21.7.
							(8 dní)",19169,Rhodos,Kipriotis,8449,Čedok,Polopenze
"15.7. - 22.7.
							(8 dní)",18190,Rhodos,Kipriotis,8449,,Polopenze
"14.7. - 21.7.
							(8 dní)",14550,Rhodos,Africa,7586,Greece tours,Snídaně
"15.7. - 22.7.
							(8 dní)",13465,Rhodos,Africa,7586,,Snídaně
"16.7. - 23.7.
							(8 dní)",12829,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"14.7. - 21.7.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"16.7. - 23.7.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",14580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"14.7. - 21.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"15.7. - 22.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"16.7. - 23.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"14.7. - 21.7.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"16.7. - 23.7.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"14.7. - 21.7.
							(8 dní)",29175,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"15.7. - 22.7.
							(8 dní)",25450,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Electra Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",18097,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",16290,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"16.7. - 23.7.
							(8 dní)",18097,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"1.9. - 8.9.
							(8 dní)",17271,Rhodos,Kalithea Sun & Sky,8413,Brenna,All Inclusive
"23.9. - 30.9.
							(8 dní)",11580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"2.9. - 9.9.
							(8 dní)",13940,Rhodos,Kalithea Sun & Sky,8413,,All Inclusive
"3.9. - 10.9.
							(8 dní)",14731,Rhodos,Kalithea Sun & Sky,8413,My Planet (Travel Planet),All Inclusive
"1.9. - 8.9.
							(8 dní)",23383,Rhodos,Sun Beach Resort Complex,99777,Čedok,Polopenze
"2.9. - 9.9.
							(8 dní)",20490,Rhodos,Sun Beach Resort Complex,99777,,Snídaně
"2.9. - 9.9.
							(8 dní)",21090,Rhodos,Sun Beach Resort Complex,99777,Electra Tours,Polopenze
"1.9. - 8.9.
							(8 dní)",26851,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"1.9. - 9.9.
							(9 dní)",26851,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"2.9. - 9.9.
							(8 dní)",26756,Rhodos,LTI Asterias,105245,Exim Tours,All Inclusive
"1.9. - 8.9.
							(8 dní)",32766,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"1.9. - 8.9.
							(8 dní)",27290,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"1.9. - 8.9.
							(8 dní)",26190,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"2.9. - 9.9.
							(8 dní)",14890,Rhodos,Kipriotis,8449,Pantour,Polopenze
"22.9. - 29.9.
							(8 dní)",14690,Rhodos,Anavadia,31265,Inex,All Inclusive
"23.9. - 30.9.
							(8 dní)",14390,Rhodos,Anavadia,31265,Inex,All Inclusive
"24.9. - 1.10.
							(8 dní)",14090,Rhodos,Anavadia,31265,Inex,All Inclusive
"22.9. - 29.9.
							(8 dní)",21495,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"23.9. - 30.9.
							(8 dní)",18866,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Neckermann CZ,All Inclusive
"22.9. - 29.9.
							(8 dní)",12160,Rhodos,El Greco,8115,Fischer,Polopenze
"24.9. - 1.10.
							(8 dní)",11990,Rhodos,El Greco,8115,Fischer,Polopenze
"22.9. - 29.9.
							(8 dní)",16860,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"1.9. - 8.9.
							(8 dní)",15070,Rhodos,Africa,7586,Greece tours,Snídaně
"2.9. - 9.9.
							(8 dní)",13465,Rhodos,Africa,7586,,Snídaně
"3.9. - 10.9.
							(8 dní)",12829,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"1.9. - 8.9.
							(8 dní)",24110,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"3.9. - 10.9.
							(8 dní)",23380,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",12680,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"23.9. - 30.9.
							(8 dní)",13990,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"22.9. - 29.9.
							(8 dní)",14110,Rhodos,Tina Flora,9533,Fischer,Polopenze
"23.9. - 30.9.
							(8 dní)",13676,Rhodos,Tina Flora,9533,Maxi Reisen,Polopenze
"24.9. - 1.10.
							(8 dní)",12907,Rhodos,Tina Flora,9533,Maxi Reisen,Polopenze
"22.9. - 29.9.
							(8 dní)",29880,Rhodos,Sheraton Rhodes Resort,87944,Greece tours,Polopenze
"22.9. - 1.10.
							(10 dní)",37290,Rhodos,Sheraton Rhodes Resort,87944,,Polopenze
"23.9. - 30.9.
							(8 dní)",25050,Rhodos,Sheraton Rhodes Resort,87944,Snail Travel Int.,Polopenze
"22.9. - 29.9.
							(8 dní)",29204,Rhodos,Mitsis Grand Hotel,70853,Firo-tour SK,All Inclusive
"23.9. - 30.9.
							(8 dní)",22750,Rhodos,Mitsis Grand Hotel,70853,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",25210,Rhodos,Mitsis Grand Hotel,70853,Maxi Reisen,All Inclusive
"21.7. - 28.7.
							(8 dní)",33412,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Hydrotour SK,All Inclusive
"21.7. - 28.7.
							(8 dní)",27290,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,Greece tours,Snídaně
"21.7. - 28.7.
							(8 dní)",26290,Rhodos,Atrium Palace Thalasso Spa Resort & Villas,29365,,Polopenze
"21.7. - 28.7.
							(8 dní)",19169,Rhodos,Kipriotis,8449,Čedok,Polopenze
"22.7. - 29.7.
							(8 dní)",18190,Rhodos,Kipriotis,8449,,Polopenze
"21.7. - 28.7.
							(8 dní)",16370,Rhodos,Africa,7586,Greece tours,Snídaně
"22.7. - 29.7.
							(8 dní)",14583,Rhodos,Africa,7586,,Snídaně
"23.7. - 30.7.
							(8 dní)",14257,Rhodos,Africa,7586,Maxi Reisen,Snídaně
"21.7. - 28.7.
							(8 dní)",26555,Rhodos,Aldemar Amilia Mare,104710,Hydrotour SK,All Inclusive
"23.7. - 30.7.
							(8 dní)",25890,Rhodos,Aldemar Amilia Mare,104710,Blue Style,All Inclusive
"22.7. - 29.7.
							(8 dní)",14580,Rhodos,Diagoras,79904,My Planet (Travel Planet),All Inclusive
"21.7. - 28.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"22.7. - 29.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"23.7. - 30.7.
							(8 dní)",17490,Rhodos,Anavadia,31265,Inex,All Inclusive
"21.7. - 28.7.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"23.7. - 30.7.
							(8 dní)",14730,Rhodos,El Greco,8115,Fischer,Polopenze
"21.7. - 28.7.
							(8 dní)",29175,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Travel 2002,All Inclusive
"22.7. - 29.7.
							(8 dní)",23439,Rhodos,Smartline Cosmopolitan (Ex Mareblue),30567,Neckermann CZ,All Inclusive
"25.8. - 1.9.
							(8 dní)",17872,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",16750,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",17985,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"25.8. - 1.9.
							(8 dní)",14110,Rhodos,Tina Flora,9533,Fischer,Polopenze
"25.8. - 2.9.
							(9 dní)",15451,Rhodos,Tina Flora,9533,Exim Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",13805,Rhodos,Tina Flora,9533,Maxi Reisen,Polopenze
"25.8. - 1.9.
							(8 dní)",33480,Rhodos,Sheraton Rhodes Resort,87944,Greece tours,Polopenze
"25.8. - 3.9.
							(10 dní)",44490,Rhodos,Sheraton Rhodes Resort,87944,,Polopenze
"26.8. - 2.9.
							(8 dní)",29650,Rhodos,Sheraton Rhodes Resort,87944,Snail Travel Int.,Polopenze
"25.8. - 1.9.
							(8 dní)",30679,Rhodos,Mitsis Grand Hotel,70853,Firo-tour SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",23950,Rhodos,Mitsis Grand Hotel,70853,Electra Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",26957,Rhodos,Mitsis Grand Hotel,70853,Maxi Reisen,All Inclusive
"25.8. - 1.9.
							(8 dní)",22621,Rhodos,Dionysos Hotel,72160,Solartour SK,Polopenze
"25.8. - 1.9.
							(8 dní)",18378,Rhodos,Dionysos Hotel,72160,Solartour SK,Snídaně
"26.8. - 2.9.
							(8 dní)",15990,Rhodos,Dionysos Hotel,72160,Pantour,Snídaně
"25.8. - 1.9.
							(8 dní)",29210,Rhodos,Kresten Royal Villas and Spa,69964,Fischer,All Inclusive
"25.8. - 2.9.
							(9 dní)",31041,Rhodos,Kresten Royal Villas and Spa,69964,Exim Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",31041,Rhodos,Kresten Royal Villas and Spa,69964,Exim Tours,All Inclusive
"25.8. - 1.9.
							(8 dní)",13790,Rhodos,Sun & Sea,60994,Fischer,Snídaně
"25.8. - 1.9.
							(8 dní)",20366,Rhodos,Afandou Bay,29258,Exim Tours,Polopenze
"25.8. - 2.9.
							(9 dní)",20366,Rhodos,Afandou Bay,29258,Exim Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",19991,Rhodos,Afandou Bay,29258,Exim Tours,Polopenze
"30.6. - 7.7.
							(8 dní)",26311,Rhodos,Lindos White,83461,Alexandria,All Inclusive
"2.7. - 9.7.
							(8 dní)",26311,Rhodos,Lindos White,83461,Alexandria,All Inclusive
"30.6. - 7.7.
							(8 dní)",17366,Rhodos,Studio Margaret,48931,Solartour SK,All Inclusive
"30.6. - 7.7.
							(8 dní)",16074,Rhodos,Studio Margaret,48931,Solartour SK,Polopenze
"1.7. - 8.7.
							(8 dní)",15210,Rhodos,Studio Margaret,48931,My Planet (Travel Planet),Polopenze
"1.7. - 8.7.
							(8 dní)",13680,Rhodos,Meliton,34430,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",37830,Rhodos,SENTIDO Port Royal Villas & Spa,54582,Fischer,All Inclusive
"30.6. - 7.7.
							(8 dní)",28630,Rhodos,SENTIDO Port Royal Villas & Spa,54582,Fischer,Polopenze
"1.7. - 8.7.
							(8 dní)",13450,Rhodos,Sabina,25812,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",15150,Rhodos,Sabina,25812,Electra Tours,Polopenze
"30.6. - 7.7.
							(8 dní)",12720,Rhodos,Triantafillas,104764,Fischer,Snídaně
"30.6. - 7.7.
							(8 dní)",11320,Rhodos,Triantafillas,104764,Fischer,Bez stravy
"30.6. - 7.7.
							(8 dní)",16791,Rhodos,Lido Star,27710,Brenna,Polopenze
"1.7. - 8.7.
							(8 dní)",17250,Rhodos,Lido Star,27710,,Snídaně
"1.7. - 8.7.
							(8 dní)",17950,Rhodos,Lido Star,27710,Electra Tours,Polopenze
"30.6. - 7.7.
							(8 dní)",27690,Rhodos,Dodeca Sea Resort,107611,Inex,All Inclusive
"1.7. - 8.7.
							(8 dní)",28290,Rhodos,Dodeca Sea Resort,107611,Inex,All Inclusive
"2.7. - 9.7.
							(8 dní)",28290,Rhodos,Dodeca Sea Resort,107611,Inex,All Inclusive
"11.8. - 18.8.
							(8 dní)",19080,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"12.8. - 19.8.
							(8 dní)",17190,Rhodos,Pefkos Garden,22378,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",18968,Rhodos,Pefkos Garden,22378,Solartour SK,All Inclusive
"11.8. - 18.8.
							(8 dní)",16296,Rhodos,Tina Flora,9533,Exim Tours,Polopenze
"11.8. - 19.8.
							(9 dní)",16296,Rhodos,Tina Flora,9533,Exim Tours,Polopenze
"12.8. - 19.8.
							(8 dní)",16296,Rhodos,Tina Flora,9533,Exim Tours,Polopenze
"11.8. - 18.8.
							(8 dní)",35570,Rhodos,Sheraton Rhodes Resort,87944,Greece tours,Polopenze
"11.8. - 20.8.
							(10 dní)",47490,Rhodos,Sheraton Rhodes Resort,87944,,Polopenze
"12.8. - 19.8.
							(8 dní)",31390,Rhodos,Sheraton Rhodes Resort,87944,Snail Travel Int.,Polopenze
"11.8. - 18.8.
							(8 dní)",32997,Rhodos,Mitsis Grand Hotel,70853,Firo-tour SK,All Inclusive
"12.8. - 19.8.
							(8 dní)",25750,Rhodos,Mitsis Grand Hotel,70853,Electra Tours,All Inclusive
"13.8. - 20.8.
							(8 dní)",29239,Rhodos,Mitsis Grand Hotel,70853,Maxi Reisen,All Inclusive
"11.8. - 18.8.
							(8 dní)",26078,Rhodos,Dionysos Hotel,72160,Solartour SK,Polopenze
"11.8. - 18.8.
							(8 dní)",21778,Rhodos,Dionysos Hotel,72160,Solartour SK,Snídaně
